"Indexcd","Trddt","Opnidx","Highidx","Lowidx","Clsidx","Vol","Value"
"DJI","2017-12-28","24807.21","24839.23","24797.13","24837.51","20096.00","0.002551"
"DJI","2017-12-29","24849.63","24871.66","24719.22","24719.22","27076.00","-0.004763"
"DJI","2018-01-02","24809.35","24864.19","24741.70","24824.01","34113.00","0.004239"
"DJI","2018-01-03","24850.45","24941.92","24825.55","24922.68","45679.00","0.003975"
"DJI","2018-01-04","24964.86","25105.96","24963.27","25075.13","40328.00","0.006117"
"DJI","2018-01-05","25114.92","25299.79","25112.01","25295.87","35802.00","0.008803"
"DJI","2018-01-08","25308.40","25311.99","25235.41","25283.00","34139.00","-0.000509"
"DJI","2018-01-09","25312.05","25439.78","25308.41","25385.80","33349.00","0.004066"
"DJI","2018-01-10","25348.13","25404.92","25256.99","25369.13","34147.00","-0.000657"
"DJI","2018-01-11","25398.60","25575.42","25396.19","25574.73","34683.00","0.008104"
"DJI","2018-01-12","25638.39","25810.43","25633.08","25803.19","37639.00","0.008933"
"DJI","2018-01-16","25987.62","26086.12","25702.99","25792.86","60652.00","-0.000400"
"DJI","2018-01-17","25910.78","26130.45","25865.02","26115.65","52272.00","0.012515"
"DJI","2018-01-18","26149.55","26153.42","25947.32","26017.81","49278.00","-0.003746"
"DJI","2018-01-19","25987.35","26071.72","25942.83","26071.72","58500.00","0.002072"
"DJI","2018-01-22","26025.32","26215.23","25974.65","26214.60","43120.00","0.005480"
"DJI","2018-01-23","26214.87","26246.19","26143.90","26210.81","43349.00","-0.000145"
"DJI","2018-01-24","26282.07","26392.80","26106.94","26252.12","51879.00","0.001576"
"DJI","2018-01-25","26313.06","26458.25","26259.72","26392.79","40139.00","0.005358"
"DJI","2018-01-26","26466.74","26616.71","26425.35","26616.71","47778.00","0.008484"
"DJI","2018-01-29","26584.28","26608.90","26435.34","26439.48","42100.00","-0.006659"
"DJI","2018-01-30","26198.45","26256.99","26028.42","26076.89","44833.00","-0.013714"
"DJI","2018-01-31","26268.17","26338.03","26050.98","26149.39","47913.00","0.002780"
"DJI","2018-02-01","26083.04","26306.70","26014.44","26186.71","41062.00","0.001427"
"DJI","2018-02-02","26061.79","26061.79","25490.66","25520.96","52288.00","-0.025423"
"DJI","2018-02-05","25337.87","25520.53","23923.88","24345.75","71445.00","-0.046049"
"DJI","2018-02-06","24085.17","24946.23","23778.74","24912.77","82394.00","0.023290"
"DJI","2018-02-07","24892.87","25293.96","24785.44","24893.35","50462.00","-0.000780"
"DJI","2018-02-08","24902.30","24903.68","23849.23","23860.46","65750.00","-0.041493"
"DJI","2018-02-09","23992.67","24382.14","23360.29","24190.90","73503.00","0.013849"
"DJI","2018-02-12","24337.76","24765.16","24290.48","24601.27","49661.00","0.016964"
"DJI","2018-02-13","24540.33","24705.72","24421.03","24640.45","37441.00","0.001593"
"DJI","2018-02-14","24535.82","24925.95","24490.36","24893.49","43116.00","0.010269"
"DJI","2018-02-15","25047.82","25203.95","24809.42","25200.37","41678.00","0.012328"
"DJI","2018-02-16","25165.94","25432.42","25149.26","25219.38","40673.00","0.000754"
"DJI","2018-02-20","25124.91","25179.01","24884.19","24964.75","42151.00","-0.010097"
"DJI","2018-02-21","24988.06","25267.99","24792.99","24797.78","45607.00","-0.006688"
"DJI","2018-02-22","24855.41","25156.72","24854.83","24962.48","37890.00","0.006642"
"DJI","2018-02-23","25050.51","25313.91","25028.73","25309.99","33542.00","0.013921"
"DJI","2018-02-26","25403.35","25732.80","25398.56","25709.27","47336.00","0.015776"
"DJI","2018-02-27","25735.78","25800.35","25407.83","25410.03","43839.00","-0.011639"
"DJI","2018-02-28","25485.15","25576.15","25022.42","25029.20","45187.00","-0.014987"
"DJI","2018-03-01","25024.04","25185.35","24442.56","24608.98","50628.00","-0.016789"
"DJI","2018-03-02","24394.91","24592.46","24217.76","24538.06","43713.00","-0.002882"
"DJI","2018-03-05","24471.31","24961.00","24387.15","24874.76","38391.00","0.013722"
"DJI","2018-03-06","24965.89","24995.24","24708.41","24884.12","33177.00","0.000376"
"DJI","2018-03-07","24758.15","24849.68","24535.12","24801.36","39407.00","-0.003326"
"DJI","2018-03-08","24853.41","24950.49","24703.05","24895.21","32730.00","0.003784"
"DJI","2018-03-09","25004.89","25336.33","25004.89","25335.74","37157.00","0.017695"
"DJI","2018-03-12","25372.44","25449.15","25152.02","25178.61","36258.00","-0.006202"
"DJI","2018-03-13","25257.75","25376.40","24947.50","25007.03","44788.00","-0.006815"
"DJI","2018-03-14","25086.97","25130.12","24668.83","24758.12","35683.00","-0.009954"
"DJI","2018-03-15","24837.29","25053.87","24753.29","24873.66","31631.00","0.004667"
"DJI","2018-03-16","24877.34","25031.00","24857.09","24946.51","65424.00","0.002929"
"DJI","2018-03-19","24893.69","24893.69","24453.14","24610.91","37799.00","-0.013453"
"DJI","2018-03-20","24650.64","24803.61","24650.64","24727.27","34251.00","0.004728"
"DJI","2018-03-21","24723.49","24977.65","24655.40","24682.31","34323.00","-0.001818"
"DJI","2018-03-22","24526.01","24526.01","23938.74","23957.89","43928.00","-0.029350"
"DJI","2018-03-23","23995.18","24108.47","23509.06","23533.20","48255.00","-0.017727"
"DJI","2018-03-26","23825.74","24232.30","23741.22","24202.60","47954.00","0.028445"
"DJI","2018-03-27","24276.62","24446.22","23708.73","23857.71","52448.00","-0.014250"
"DJI","2018-03-28","23883.08","24092.47","23728.67","23848.42","53004.00","-0.000389"
"DJI","2018-03-29","23949.18","24314.30","23928.13","24103.11","46355.00","0.010680"
"DJI","2018-04-02","24076.60","24123.80","23344.52","23644.19","50982.00","-0.019040"
"DJI","2018-04-03","23698.33","24044.35","23664.33","24033.36","39413.00","0.016459"
"DJI","2018-04-04","23654.15","24308.96","23523.16","24264.30","38854.00","0.009609"
"DJI","2018-04-05","24313.91","24622.26","24313.91","24505.22","34779.00","0.009929"
"DJI","2018-04-06","24373.60","24434.40","23738.20","23932.76","39599.00","-0.023361"
"DJI","2018-04-09","24037.52","24373.18","23954.83","23979.10","38079.00","0.001936"
"DJI","2018-04-10","24198.95","24511.35","24198.95","24408.00","36859.00","0.017886"
"DJI","2018-04-11","24274.19","24366.57","24150.87","24189.45","28636.00","-0.008954"
"DJI","2018-04-12","24302.82","24592.12","24302.82","24483.05","33613.00","0.012138"
"DJI","2018-04-13","24582.82","24646.45","24243.74","24360.14","33189.00","-0.005020"
"DJI","2018-04-16","24483.15","24675.36","24480.20","24573.04","30507.00","0.008740"
"DJI","2018-04-17","24681.79","24858.97","24681.79","24786.63","34241.00","0.008692"
"DJI","2018-04-18","24820.85","24832.54","24721.09","24748.07","30203.00","-0.001556"
"DJI","2018-04-19","24711.30","24762.48","24557.03","24664.89","38111.00","-0.003361"
"DJI","2018-04-20","24657.39","24678.07","24375.04","24462.94","53777.00","-0.008188"
"DJI","2018-04-23","24488.07","24536.89","24328.54","24448.69","35103.00","-0.000583"
"DJI","2018-04-24","24579.94","24579.94","23828.73","24024.13","46818.00","-0.017365"
"DJI","2018-04-25","24070.20","24146.34","23823.08","24083.83","43710.00","0.002485"
"DJI","2018-04-26","24128.72","24402.46","24128.72","24322.34","39036.00","0.009903"
"DJI","2018-04-27","24342.14","24359.38","24194.45","24311.19","39281.00","-0.000458"
"DJI","2018-04-30","24410.41","24498.23","24163.08","24163.15","41665.00","-0.006089"
"DJI","2018-05-01","24117.29","24117.29","23808.19","24099.05","38007.00","-0.002653"
"DJI","2018-05-02","24097.63","24185.52","23886.30","23924.98","38535.00","-0.007223"
"DJI","2018-05-03","23836.23","23996.15","23531.31","23930.15","38924.00","0.000216"
"DJI","2018-05-04","23865.22","24333.35","23778.87","24262.51","32948.00","0.013889"
"DJI","2018-05-07","24317.66","24479.45","24263.42","24357.32","30767.00","0.003908"
"DJI","2018-05-08","24341.35","24412.34","24198.34","24360.21","34494.00","0.000119"
"DJI","2018-05-09","24399.18","24586.48","24323.87","24542.54","36158.00","0.007485"
"DJI","2018-05-10","24591.66","24794.99","24575.91","24739.53","30421.00","0.008026"
"DJI","2018-05-11","24758.64","24868.65","24717.50","24831.17","27415.00","0.003704"
"DJI","2018-05-14","24879.37","24994.19","24862.52","24899.41","28286.00","0.002748"
"DJI","2018-05-15","24809.55","24809.55","24629.39","24706.41","30190.00","-0.007751"
"DJI","2018-05-16","24722.32","24801.19","24672.79","24768.93","28081.00","0.002531"
"DJI","2018-05-17","24752.40","24839.49","24639.40","24713.98","31465.00","-0.002219"
"DJI","2018-05-18","24707.72","24774.97","24664.87","24715.09","26970.00","0.000045"
"DJI","2018-05-21","24883.06","25086.49","24883.06","25013.29","30892.00","0.012066"
"DJI","2018-05-22","25047.55","25064.99","24812.06","24834.41","28820.00","-0.007151"
"DJI","2018-05-23","24757.71","24889.46","24667.12","24886.81","39961.00","0.002110"
"DJI","2018-05-24","24877.36","24877.36","24605.90","24811.76","34705.00","-0.003016"
"DJI","2018-05-25","24781.29","24824.22","24687.81","24753.09","25721.00","-0.002365"
"DJI","2018-05-29","24606.59","24635.18","24247.84","24361.45","39581.00","-0.015822"
"DJI","2018-05-30","24467.83","24714.48","24459.09","24667.78","32487.00","0.012574"
"DJI","2018-05-31","24620.79","24620.79","24352.15","24415.84","42974.00","-0.010213"
"DJI","2018-06-01","24542.09","24673.60","24542.09","24635.21","31571.00","0.008985"
"DJI","2018-06-04","24727.55","24859.37","24722.14","24813.69","34040.00","0.007245"
"DJI","2018-06-05","24820.12","24838.78","24710.82","24799.98","30634.00","-0.000553"
"DJI","2018-06-06","24854.14","25146.46","24854.14","25146.39","31609.00","0.013968"
"DJI","2018-06-07","25192.14","25326.09","25164.48","25241.41","35768.00","0.003779"
"DJI","2018-06-08","25209.29","25325.63","25165.70","25316.53","31751.00","0.002976"
"DJI","2018-06-11","25336.67","25402.83","25290.20","25322.31","27674.00","0.000228"
"DJI","2018-06-12","25346.82","25364.37","25247.04","25320.73","26575.00","-0.000062"
"DJI","2018-06-13","25328.65","25362.07","25191.42","25201.20","32970.00","-0.004721"
"DJI","2018-06-14","25254.65","25332.50","25138.60","25175.31","34117.00","-0.001027"
"DJI","2018-06-15","25116.71","25130.82","24894.38","25090.48","65937.00","-0.003370"
"DJI","2018-06-18","24944.28","25003.10","24825.77","24987.47","33707.00","-0.004106"
"DJI","2018-06-19","24763.59","24763.59","24567.75","24700.21","37638.00","-0.011496"
"DJI","2018-06-20","24771.17","24804.76","24628.39","24657.80","35952.00","-0.001717"
"DJI","2018-06-21","24639.21","24639.21","24406.63","24461.70","34957.00","-0.007953"
"DJI","2018-06-22","24526.97","24663.18","24526.97","24580.89","47397.00","0.004873"
"DJI","2018-06-25","24463.73","24463.73","24084.39","24252.80","43913.00","-0.013347"
"DJI","2018-06-26","24281.89","24384.21","24241.22","24283.11","30113.00","0.001250"
"DJI","2018-06-27","24303.11","24569.02","24115.82","24117.59","31379.00","-0.006816"
"DJI","2018-06-28","24064.19","24308.16","23997.21","24216.05","30502.00","0.004082"
"DJI","2018-06-29","24323.93","24509.52","24269.71","24271.41","32907.00","0.002286"
"DJI","2018-07-02","24161.53","24319.42","24077.56","24307.18","24411.00","0.001474"
"DJI","2018-07-03","24359.39","24444.88","24150.85","24174.82","16096.00","-0.005445"
"DJI","2018-07-05","24285.82","24372.80","24177.44","24356.74","23767.00","0.007525"
"DJI","2018-07-06","24352.47","24520.29","24281.47","24456.48","21945.00","0.004095"
"DJI","2018-07-09","24519.20","24796.52","24518.43","24776.59","24058.00","0.013089"
"DJI","2018-07-10","24806.97","24945.38","24806.97","24919.66","23504.00","0.005774"
"DJI","2018-07-11","24789.48","24815.16","24663.82","24700.45","23737.00","-0.008797"
"DJI","2018-07-12","24802.90","24939.97","24802.90","24924.89","23315.00","0.009086"
"DJI","2018-07-13","24926.07","25043.21","24890.06","25019.41","25552.00","0.003792"
"DJI","2018-07-16","25025.58","25072.41","24979.64","25064.36","23127.00","0.001797"
"DJI","2018-07-17","25033.92","25155.39","24989.61","25119.89","25045.00","0.002215"
"DJI","2018-07-18","25133.79","25215.32","25101.12","25199.29","25287.00","0.003161"
"DJI","2018-07-19","25139.15","25154.17","25052.62","25064.50","28576.00","-0.005349"
"DJI","2018-07-20","25041.14","25124.10","24986.35","25058.12","27408.00","-0.000255"
"DJI","2018-07-23","25036.90","25081.45","24983.33","25044.29","22882.00","-0.000552"
"DJI","2018-07-24","25092.43","25286.62","25092.43","25241.94","27494.00","0.007892"
"DJI","2018-07-25","25183.70","25432.87","25113.55","25414.10","27367.00","0.006820"
"DJI","2018-07-26","25468.55","25587.24","25463.16","25527.07","29753.00","0.004445"
"DJI","2018-07-27","25520.52","25580.22","25370.07","25451.06","32968.00","-0.002978"
"DJI","2018-07-30","25439.32","25500.16","25287.38","25306.83","29688.00","-0.005667"
"DJI","2018-07-31","25345.21","25490.98","25345.21","25415.19","34870.00","0.004282"
"DJI","2018-08-01","25461.63","25488.80","25278.32","25333.82","31588.00","-0.003202"
"DJI","2018-08-02","25256.45","25360.48","25120.07","25326.16","30770.00","-0.000302"
"DJI","2018-08-03","25360.37","25467.90","25325.17","25462.58","23902.00","0.005387"
"DJI","2018-08-06","25437.43","25540.02","25381.38","25502.18","23899.00","0.001555"
"DJI","2018-08-07","25551.65","25692.72","25551.65","25628.91","23991.00","0.004969"
"DJI","2018-08-08","25615.72","25634.11","25557.48","25583.75","21777.00","-0.001762"
"DJI","2018-08-09","25589.79","25613.31","25492.69","25509.23","21497.00","-0.002913"
"DJI","2018-08-10","25401.19","25401.19","25222.88","25313.14","23448.00","-0.007687"
"DJI","2018-08-13","25327.19","25381.39","25153.93","25187.70","21999.00","-0.004956"
"DJI","2018-08-14","25215.69","25339.51","25201.87","25299.92","21921.00","0.004455"
"DJI","2018-08-15","25235.37","25235.37","24965.77","25162.41","29581.00","-0.005435"
"DJI","2018-08-16","25294.97","25607.34","25294.97","25558.73","34243.00","0.015750"
"DJI","2018-08-17","25550.80","25728.16","25521.66","25669.32","28416.00","0.004327"
"DJI","2018-08-20","25727.70","25790.17","25716.41","25758.69","24857.00","0.003482"
"DJI","2018-08-21","25786.99","25888.82","25784.90","25822.29","24162.00","0.002469"
"DJI","2018-08-22","25825.06","25836.16","25722.43","25733.60","20048.00","-0.003435"
"DJI","2018-08-23","25714.86","25762.56","25608.02","25656.98","21327.00","-0.002977"
"DJI","2018-08-24","25688.58","25826.05","25688.58","25790.35","20033.00","0.005198"
"DJI","2018-08-27","25882.71","26067.57","25882.71","26049.64","22051.00","0.010054"
"DJI","2018-08-28","26092.70","26122.24","26037.85","26064.02","21147.00","0.000552"
"DJI","2018-08-29","26082.53","26167.94","26035.30","26124.57","21496.00","0.002323"
"DJI","2018-08-30","26099.01","26104.37","25934.80","25986.92","24044.00","-0.005269"
"DJI","2018-08-31","25964.85","26028.83","25879.77","25964.82","27344.00","-0.000850"
"DJI","2018-09-04","25916.07","25971.77","25805.95","25952.48","25460.00","-0.000475"
"DJI","2018-09-05","25919.84","26011.22","25871.04","25974.99","28921.00","0.000867"
"DJI","2018-09-06","25973.02","26073.68","25880.84","25995.87","26238.00","0.000804"
"DJI","2018-09-07","25951.02","26002.99","25818.39","25916.54","28135.00","-0.003052"
"DJI","2018-09-10","25991.91","26039.96","25854.13","25857.07","25217.00","-0.002295"
"DJI","2018-09-11","25841.14","26019.92","25754.32","25971.06","26596.00","0.004408"
"DJI","2018-09-12","25989.07","26145.72","25929.43","25998.92","28277.00","0.001073"
"DJI","2018-09-13","26083.94","26191.64","26067.08","26145.99","26080.00","0.005657"
"DJI","2018-09-14","26169.56","26211.11","26068.29","26154.67","22864.00","0.000332"
"DJI","2018-09-17","26151.66","26184.47","26030.35","26062.12","23023.00","-0.003539"
"DJI","2018-09-18","26076.21","26317.34","26076.21","26246.96","24300.00","0.007092"
"DJI","2018-09-19","26287.84","26464.41","26280.76","26405.76","25133.00","0.006050"
"DJI","2018-09-20","26519.39","26697.49","26519.39","26656.98","26048.00","0.009514"
"DJI","2018-09-21","26726.25","26769.16","26680.37","26743.50","65762.00","0.003246"
"DJI","2018-09-24","26705.25","26709.94","26548.68","26562.05","25485.00","-0.006785"
"DJI","2018-09-25","26601.58","26634.85","26475.58","26492.21","23411.00","-0.002629"
"DJI","2018-09-26","26536.86","26606.09","26349.34","26385.28","26262.00","-0.004036"
"DJI","2018-09-27","26418.27","26557.01","26379.95","26439.93","22635.00","0.002071"
"DJI","2018-09-28","26407.66","26515.76","26383.57","26458.31","26403.00","0.000695"
"DJI","2018-10-01","26598.36","26737.98","26596.05","26651.21","23832.00","0.007291"
"DJI","2018-10-02","26648.91","26824.78","26627.66","26773.94","25829.00","0.004605"
"DJI","2018-10-03","26833.47","26951.81","26789.08","26828.39","28013.00","0.002034"
"DJI","2018-10-04","26784.08","26793.82","26471.61","26627.48","28960.00","-0.007489"
"DJI","2018-10-05","26632.77","26676.16","26301.81","26447.05","26710.00","-0.006776"
"DJI","2018-10-08","26399.45","26529.35","26223.09","26486.78","27302.00","0.001502"
"DJI","2018-10-09","26469.19","26539.94","26324.16","26430.57","28256.00","-0.002122"
"DJI","2018-10-10","26441.73","26487.87","25567.10","25598.74","43820.00","-0.031472"
"DJI","2018-10-11","25518.39","25683.64","24899.77","25052.83","52288.00","-0.021326"
"DJI","2018-10-12","25407.63","25467.55","25000.83","25339.99","39751.00","0.011462"
"DJI","2018-10-15","25332.46","25482.42","25243.88","25250.55","28732.00","-0.003530"
